PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Dejounte Murray,ATL,48,0.3,1.2,1.17,0.3,0.1,0.2,55.6,55.6,16.7,8.3,16.7,0,58.3,57.3
Josh Hart,NYK,48,0.3,3.7,0.93,0.3,0.1,0.2,77.8,77.8,0,40,0,0,46.7,23.3
Rui Hachimura,LAL,36,0.5,4.5,0.82,0.4,0.2,0.4,40,40,5.9,5.9,5.9,0,41.2,13.8
Malik Beasley,MIL,47,0.2,2.5,1.18,0.3,0.1,0.2,55.6,61.1,18.2,9.1,18.2,9.1,54.5,60.9
Markelle Fultz,ORL,17,0.7,7.1,1.08,0.8,0.4,0.6,54.5,54.5,8.3,8.3,8.3,8.3,50,40.2
Paul George,LAC,45,0.3,1.3,1.08,0.3,0.1,0.3,41.7,45.8,16.7,0,16.7,16.7,41.7,40.2
Devin Booker,PHX,40,0.3,1.2,1.08,0.3,0.1,0.2,55.6,55.6,16.7,8.3,8.3,0,58.3,40.2
Robert Covington,PHI,26,0.5,12.5,0.93,0.5,0.2,0.4,60,60,7.1,21.4,7.1,0,50,22.2
Isaac Okoro,CLE,38,0.4,4.5,0.93,0.3,0.1,0.2,44.4,44.4,28.6,14.3,28.6,7.1,50,22.2
Jamal Murray,DEN,37,0.4,1.9,0.93,0.4,0.1,0.3,41.7,45.8,7.1,7.1,0,0,42.9,22.2
Oshae Brissett,BOS,32,0.5,13,0.81,0.4,0.2,0.4,38.5,38.5,18.8,6.3,12.5,6.3,37.5,12.2
Jalen Suggs,ORL,46,0.3,2.7,0.81,0.3,0.1,0.3,41.7,41.7,12.5,12.5,6.3,0,43.8,12.2
Naji Marshall,NOP,39,0.5,6.2,0.72,0.3,0.2,0.4,40,40,5.6,16.7,5.6,5.6,33.3,6.1
Caleb Martin,MIA,33,0.5,5.2,0.72,0.4,0.2,0.4,42.9,42.9,5.6,16.7,5.6,0,38.9,6.1
Charles Bassey,SAS,19,0.5,17.5,1.2,0.6,0.3,0.5,66.7,66.7,0,10,0,0,60,64.5
Caris LeVert,CLE,37,0.3,1.7,1.2,0.3,0.1,0.2,55.6,55.6,10,0,10,0,60,64.5
Spencer Dinwiddie,BKN,46,0.2,1.8,1.09,0.3,0.1,0.2,55.6,61.1,9.1,9.1,9.1,0,54.5,42
Klay Thompson,GSW,44,0.3,1.5,1.09,0.3,0.1,0.2,55.6,55.6,9.1,9.1,9.1,0,54.5,42
Jarred Vanderbilt,LAL,28,0.5,9.8,0.8,0.4,0.2,0.4,41.7,41.7,6.7,13.3,6.7,0,40,10.5
Ochai Agbaji,UTA,51,0.4,6.5,0.63,0.2,0.1,0.3,33.3,33.3,10.5,15.8,10.5,5.3,31.6,3.4
