PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Malachi Flynn,TOR,27,3,46.2,1.06,3.1,1.2,2.3,53.2,57.3,11.3,11.3,7.5,0,52.5,8.9
Jaxson Hayes,LAL,32,3.7,56,0.73,2.7,1,2.8,36.7,41.7,6.8,17.9,6.8,1.7,32.5,92.7
Georges Niang,CLE,47,2.2,27.8,0.84,1.8,0.6,1.7,38.5,41.7,12.7,12.7,9.8,2,40.2,73.9
Danilo Gallinari,WAS,24,4,59.1,0.89,3.6,1.3,3.5,38.6,41,14.4,5.2,12.4,5.2,42.3,61.2
Gary Trent Jr.,TOR,42,2,35.4,1.01,2,0.7,1.5,49.2,52.4,14.1,12.9,9.4,1.2,49.4,19.1
Patrick Williams,CHI,43,2.6,28.4,0.79,2,0.7,1.8,38.5,40.4,13.6,15.5,12.7,0,40,85.4
Tristan Thompson,CLE,28,3.4,47.5,0.92,3.1,1,2.6,39.2,45.9,14.7,9.5,11.6,2.1,42.1,49.9
Jalen Williams,OKC,44,2.7,28.3,0.73,2,0.7,1.9,36.6,39,12.5,19.2,11.7,0,37.5,93
Bradley Beal,PHX,26,4,32.6,0.84,3.4,1.4,3,46.8,52.6,4.8,21.9,3.8,0,39,74.9
Josh Giddey,OKC,49,1.9,24.4,0.97,1.8,0.7,1.3,48.5,51.5,14.3,15.4,13.2,2.2,47.3,31.8
Haywood Highsmith,MIA,36,3.3,34.6,0.75,2.5,0.9,2.3,36.9,41.1,12.7,17.8,12.7,1.7,37.3,90.6
T.J. McConnell,IND,33,3.2,45.7,0.85,2.7,1,2.3,43.4,46.7,11.4,18.1,6.7,1.9,41,72
Dominick Barlow,SAS,19,5.3,63.3,0.89,4.7,1.5,3.7,40.8,46.5,16,16,14,3,40,60.1
RJ Barrett,NYK,25,3.8,35.9,0.95,3.6,1.4,3.1,45.5,51.9,8.5,11.7,7.4,2.1,43.6,38.3
De'Andre Hunter,ATL,26,3.4,35.2,1,3.4,1.4,3,46.8,49.4,9,6.7,5.6,2.2,47.2,20.8
Norman Powell,LAC,46,2.6,34.6,0.76,2,0.7,2,34.4,37.8,12.6,16,10.1,4.2,33.6,90.3
Cameron Payne,MIL,42,2.3,43.8,0.92,2.1,0.8,1.7,47.1,50.7,12.2,18.4,10.2,2,43.9,48.8
Jordan Hawkins,NOP,41,2.2,27.5,0.98,2.2,0.7,1.7,44.1,51.5,17.4,12,15.2,3.3,43.5,27.5
Nicolas Batum,PHI,31,2.9,36,1,2.9,1,2.3,42.9,48.6,14.4,11.1,14.4,3.3,44.4,20.8
CJ McCollum,NOP,34,3.2,29.8,0.84,2.7,1,2.2,44,48,12,20.4,12,1.9,39.8,74.1
Larry Nance Jr.,NOP,27,4.2,58.5,0.81,3.4,1.1,3,37.8,42.7,12.4,15.9,11.5,0.9,38.9,80.1
Jordan Goodwin,PHX,35,2.5,43.4,1.03,2.6,1,2.1,46.6,52.7,10.1,10.1,9,2.2,46.1,14.3
Jarred Vanderbilt,LAL,27,3.2,40.3,1.06,3.4,1.3,2.6,47.9,52.8,9.2,10.3,9.2,1.1,47.1,10.2
Landry Shamet,WAS,32,2.4,39.6,1.18,2.9,1.1,2.1,53.7,60.4,7.7,7.7,7.7,1.3,52.6,2.2
Kris Dunn,UTA,40,3.2,43.6,0.74,2.3,0.8,2.3,35.9,37.5,11.9,19,11.1,4,34.1,92.4
Brandon Ingram,NOP,44,2.7,28.6,0.79,2.1,0.8,2.1,38,41.8,9.3,13.6,6.8,0.8,36.4,86.3
Naz Reid,MIN,50,2.2,30.1,0.84,1.9,0.7,1.5,44.2,48.7,9.1,20.9,8.2,0,40,72.8
Dean Wade,CLE,39,3.1,38.1,0.78,2.4,0.9,2.2,39.1,41.4,12.4,19,12.4,3.3,36.4,87.3
Mason Plumlee,LAC,15,7.7,66.3,0.81,6.3,2.6,6,43.3,44.4,7.8,17.2,5.2,2.6,38.8,80.3
Naji Marshall,NOP,39,2.6,35,0.94,2.4,0.7,1.8,39.4,47.9,17,15,16,3,42,41
Dante Exum,DAL,31,3,42.7,1,3,1.2,2.3,52.1,58.5,9.6,18.1,8.5,3.2,45.7,20.8
Devin Vassell,SAS,45,3,39.2,0.71,2.1,0.8,2.1,36.2,39.9,8.3,21.1,6.8,0,33.8,94.9
Gordon Hayward,CHA,25,3.8,36.4,1,3.8,1.4,2.9,50,54.9,9.5,15.8,9.5,1.1,46.3,20.8
David Roddy,MEM,46,2.5,30.8,0.85,2.1,0.7,1.8,39,43.9,11.5,16.8,10.6,0.9,38.9,71.7
Sam Hauser,BOS,48,2.2,33.9,0.91,2,0.8,1.9,43.8,47.8,7.5,10.4,6.6,1.9,41.5,53.9
Neemias Queta,BOS,19,4.9,57,1.02,5.1,2,4.1,48.7,54.5,9.6,9.6,8.5,2.1,46.8,17.3
Malik Monk,SAC,46,2,27.4,1.04,2.1,0.7,1.5,47.8,52.9,16.3,13,15.2,4.3,46.7,11.9
Jabari Smith Jr.,HOU,44,2.9,27,0.77,2.2,0.8,2.3,35.4,41.9,8.7,14.3,8.7,1.6,34.1,88.4
Christian Braun,DEN,49,2.3,33.9,0.87,2,0.8,1.8,42.2,48.3,7.2,12.6,5.4,0.9,39.6,65.8
Corey Kispert,WAS,47,2,27.9,1.04,2.1,0.8,1.7,49.4,53.2,9.7,7.5,7.5,2.2,49.5,12.4
Evan Mobley,CLE,24,6.5,46.8,0.63,4.1,1.5,4.7,32.1,34.4,8.4,20.6,7.7,1.3,30.3,98.7
DeMar DeRozan,CHI,48,2.3,24.1,0.91,2,0.8,1.7,45,51.2,8.3,17.6,7.4,0,40.7,52.8
Gary Harris,ORL,29,3.4,45.9,0.98,3.4,1.4,2.8,51.2,58.8,5,18,4,3,42,27
Aaron Holiday,HOU,43,2.6,42.1,0.88,2.3,0.8,1.8,42.9,46.1,16.1,17,13.4,1.8,42.9,62.5
Desmond Bane,MEM,37,2.9,31.1,0.93,2.7,1,2.3,42.9,48.8,10.4,11.3,10.4,0.9,42.5,42.9
MarJon Beauchamp,MIL,31,2.9,44.3,1.11,3.2,1.1,2.2,51.5,56.6,16.9,11.2,14.6,4.5,51.7,4.3
Patrick Beverley,PHI,43,3.3,43.6,0.7,2.3,0.8,2.4,34.3,37.6,9,18.8,6.9,0.7,33.3,96.8
Jaylin Williams,OKC,33,4.1,58.1,0.74,3.1,1.1,2.8,39.1,41.8,11,22.1,8.8,0.7,36.8,91.6
Alec Burks,DET,39,2.7,41,0.94,2.6,1,2.2,45.2,49.4,11.2,12.1,8.4,1.9,43.9,39.1
Cam Thomas,BKN,39,3,31.9,0.86,2.6,0.9,2.3,41.6,46.6,11.9,14.4,11.9,1.7,41.5,68.2
Kyle Anderson,MIN,49,2.6,33.6,0.82,2.1,0.8,1.8,43.7,45.4,12,20.8,10.4,2.4,40,78.2
Brandin Podziemski,GSW,37,2.8,29.9,0.98,2.8,1,2.3,44.7,49.4,11.4,10.5,10.5,2.9,43.8,26.4
Julian Champagnie,SAS,41,2.5,40.7,1.02,2.5,1,1.8,53.3,59.3,6.9,18.8,5.9,0,46.5,17.8
Ish Smith,CHA,39,2.8,40.7,0.98,2.7,0.9,2.3,42,49.4,12.8,11,11.9,4.6,42.2,26.1
Kevin Durant,PHX,42,3.5,32.5,0.73,2.6,1,2.7,38.1,43.4,4.7,18.9,4.7,0,33.8,93.3
Tim Hardaway Jr.,DAL,46,2.7,29.5,0.86,2.3,0.9,2,45.2,50.5,7.1,19.8,5.6,0.8,39.7,69.6
Eric Gordon,PHX,41,3,38.5,0.89,2.6,1,2.4,43,47,9,11.5,9,2.5,41.8,61.7
Royce O'Neale,BKN,47,2.5,30.4,0.93,2.3,0.7,1.6,45.5,52.6,15.5,19,15.5,0.9,44,44.7
Andre Jackson Jr.,MIL,32,2.8,48.6,1.21,3.4,1.3,2.3,55.4,60.1,17.8,6.7,15.6,6.7,55.6,0.5
Kelly Oubre Jr.,PHI,36,3.4,38.6,0.89,3.1,1.1,2.6,43.6,44.7,11.4,14.6,8.9,2.4,42.3,58.5
Mike Conley,MIN,45,3.5,40.8,0.71,2.5,1,3,34.6,39.1,3.2,12.7,2.5,0.6,31.8,96.2
Cam Reddish,LAL,33,4.1,43.1,0.82,3.4,1.4,2.9,49.5,54.2,4.4,27.4,3.7,2.2,37,78.9
Jimmy Butler,MIA,35,3.8,38,0.84,3.2,1.2,2.6,45.1,50,12,24.1,10.5,4.5,38.3,74.4
Trayce Jackson-Davis,GSW,29,4.3,56.6,0.9,3.9,1.4,3.4,41.4,46.5,11.2,12.8,9.6,3.2,40,57.7
Ziaire Williams,MEM,41,2.9,35.5,0.93,2.7,1,2.2,43.8,50,11.7,16.7,9.2,2.5,41.7,43.1
Josh Okogie,PHX,39,3.3,41.5,0.88,2.9,1.1,2.5,42.4,46,13.2,14,11.6,3.9,41.9,65.2
Simone Fontecchio,UTA,49,2.7,36.8,0.86,2.3,0.8,1.9,41.9,45.2,14.3,17.3,13.5,1.5,41.4,69.6
Miles Bridges,CHA,38,3.4,29.3,0.88,3,1.1,2.7,42.6,48,9.2,14.6,7.7,1.5,40.8,64.9
Josh Richardson,MIA,40,3.3,36,0.87,2.9,1,2.4,41.2,46.9,12.1,16.7,10.6,2.3,40.2,66.8
Jalen Green,HOU,49,3,34.7,0.8,2.4,0.9,2.2,40.6,44.3,9.6,19.2,8.2,1.4,37,84.6
Jabari Walker,POR,45,2.7,37.2,0.95,2.6,0.9,2,46.2,50.5,13.1,14.8,12.3,2.5,45.1,37.2
Dennis Smith Jr.,BKN,32,3.7,44.6,0.97,3.6,1.3,2.8,45.5,54.5,10.9,17.6,8.4,2.5,41.2,29.4
Ayo Dosunmu,CHI,47,3.4,40.5,0.74,2.5,0.8,2.6,31.4,36,12,13.9,10.1,2.5,33.5,91.9
Terry Rozier,CHA,30,4.5,40.1,0.87,3.9,1.5,3.4,43.1,46.1,11.2,15.7,11.2,3,41,66.3
Cason Wallace,OKC,50,3.4,37.6,0.69,2.4,0.7,2.4,29.8,34.7,12.4,17.6,9.4,1.2,32.4,97
Russell Westbrook,LAC,48,3.2,42.5,0.77,2.5,0.9,2.4,35.7,41.3,10.5,16.3,9.2,2,35.3,88.1
Christian Wood,LAL,41,3.8,45.9,0.76,2.9,1,3,33.6,37.7,10.3,13.5,10.3,1.9,34.6,89.2
Jeff Green,HOU,46,2.7,38.6,0.97,2.6,1,2.2,45.1,51,8.1,9.8,7.3,0.8,44.7,31.3
Zion Williamson,NOP,38,3.4,34.2,0.92,3.2,1.1,2.4,44.4,50.6,13,19.8,12.2,1.5,42,49.3
Jalen Johnson,ATL,35,3.7,31.6,0.92,3.5,1.2,2.8,44.3,51,10.7,17.6,9.9,2.3,41.2,47.7
Brandon Miller,CHA,42,3,27.1,0.97,2.9,1.1,2.1,51.1,56.8,10.4,21.6,10.4,2.4,44,31
Tyrese Haliburton,IND,37,3.1,36.5,1.06,3.3,1.2,2.5,50.5,54.9,12.2,11.3,12.2,2.6,49.6,9.2
Caleb Martin,MIA,32,4.5,41,0.85,3.8,1.5,3.8,40,44.6,8.3,10.4,7.6,2.1,39.6,70.1
Bogdan Bogdanovic,ATL,47,2.7,25.8,0.98,2.6,0.9,2,46.8,53.7,11.1,17.5,9.5,3.2,42.9,28.6
Saddiq Bey,ATL,47,2.7,31.8,0.98,2.6,1,2,48.4,53.8,12.6,18.1,9.4,3.9,44.1,28.3
Max Christie,LAL,36,3.5,40.2,0.99,3.4,1.2,2.9,42.7,50.5,9.6,10.4,9.6,2.4,42.4,24.3
Pascal Siakam,TOR,39,3.1,27.2,1.04,3.2,1.3,2.4,54.3,59.6,5,16.8,4.2,0.8,47.1,12.7
Marcus Sasser,DET,34,3.5,50.9,1.04,3.6,1.3,2.9,46.4,52.1,12.6,8.4,10.9,2.5,47.9,12.7
Aaron Gordon,DEN,45,3.7,33.8,0.76,2.8,1.1,2.9,36.9,40.8,7.3,15.2,7.3,1.2,34.5,90
De'Anthony Melton,PHI,33,4.2,39,0.9,3.8,1.4,3.2,45.2,49.5,9.4,16.5,7.2,0.7,42.4,56.3
Michael Porter Jr.,DEN,51,2.6,32.5,0.93,2.5,0.8,1.9,42.7,47.4,15.6,17.8,14.1,4.4,41.5,46.2
Caris LeVert,CLE,36,4.2,41.4,0.83,3.5,1.1,3,37,41.7,14.5,15.8,11.8,1.3,39.5,77.4
Devin Booker,PHX,40,3.5,30.8,0.89,3.2,1.2,2.7,43.1,49.1,9.9,14.9,7.8,2.1,41.1,58.8
Spencer Dinwiddie,BKN,46,3,32.8,0.91,2.7,1.1,2.6,44.1,49.6,4.3,10.1,3.6,0,42,50.9
Matisse Thybulle,POR,47,2.8,37.4,0.96,2.7,1,2.1,45.5,50,13,13.7,9.9,3.8,44.3,33.7
Kyle Lowry,MIA,37,3.4,32.8,1.02,3.4,1.4,2.6,54.2,61.5,4.8,19.4,4.8,1.6,45.2,18.6
Luke Kornet,BOS,31,4.6,51.6,0.89,4.1,1.5,3.9,39.3,45.9,6.3,9.1,6.3,0.7,39.2,60.6
Andrew Wiggins,IND,34,4,45.8,0.94,3.7,1.4,3.1,44.3,49.1,13.3,14.1,11.1,5.9,42.2,40.2
Jordan Poole,WAS,47,2.6,27.7,1.06,2.7,0.9,1.7,51.9,57.6,19,17.4,15.7,1.7,51.2,10
Pat Connaughton,MIL,44,2.6,35.6,1.1,2.9,1.2,2.1,54.8,59.1,10.3,12.9,10.3,3.4,50.9,5.1
Tyrese Maxey,PHI,44,3.9,36.2,0.76,2.9,1.1,3.1,37,40,7.1,14.7,6.5,1.2,34.7,89.8
D'Angelo Russell,LAL,46,3.4,33.4,0.83,2.8,1.2,2.7,43.4,46.7,7.1,17.3,7.1,2.6,37.8,77.6
Jae'Sean Tate,HOU,46,2.7,38.1,1.05,2.8,0.8,1.9,45.3,54.7,18.7,12.2,17.9,0.8,48.8,11.1
Kyle Kuzma,WAS,48,3.2,32.7,0.85,2.7,1,2.3,42.9,47.3,10.5,17.6,10.5,1.3,40.5,71.4
Isaac Okoro,CLE,38,4.8,51.3,0.71,3.4,1.2,3.8,32.9,35.3,10.3,13.6,8.2,1.6,34.2,95.1
Alex Caruso,CHI,43,3.7,31,0.82,3,1.1,2.5,43.9,49.5,10.1,24.5,6.3,1.9,37.1,78.4
Franz Wagner,ORL,42,3.5,34,0.88,3.1,1.1,2.7,40.9,46.5,10.1,14.1,10.1,1.3,39.6,63.6
Shaedon Sharpe,POR,31,3.9,37.8,1.07,4.2,1.6,3,54.3,60.1,10.7,14.8,8.2,2.5,50,7.3
Jalen Brunson,NYK,47,4,41.1,0.71,2.8,1.1,3.1,35.2,39,7.5,15.1,7.5,0.5,32.8,95.7
Precious Achiuwa,TOR,23,5.6,59.3,1.03,5.7,2.2,4.3,50.5,56.1,10.9,13.3,9.4,1.6,48.4,14.8
Bennedict Mathurin,IND,48,2.6,35.6,1.06,2.8,1.1,2.1,52.9,58.8,7.2,12.8,6.4,1.6,48.8,10.5
Grant Williams,DAL,42,3.8,35.7,0.84,3.2,1.2,3,39.2,44.4,10.7,13.2,8.8,2.5,39,75.2
Xavier Tillman,MEM,31,4.3,43,1,4.3,1.8,3.3,54.4,58.7,8.3,18,8.3,3.8,46.6,20.8
Herbert Jones,NOP,42,3.7,35.7,0.87,3.2,1.2,2.7,45.5,52.2,8.4,22.1,7.8,3.2,37.7,67.4
Jaime Jaquez Jr.,MIA,44,2.9,25.1,1.05,3,1.2,2.3,51.5,56.9,10.2,12.5,9.4,1.6,49.2,11.3
Jerami Grant,POR,43,3.6,36.3,0.88,3.2,1.3,3,42.7,46.6,7.1,9.1,6.5,1.3,41.6,62.8
Jamal Murray,DEN,37,4.1,31.7,0.9,3.7,1.4,3.1,44.8,47.8,10.5,15.1,9.2,2,42.8,58.2
Klay Thompson,GSW,44,3.3,35.1,0.94,3.1,1.2,2.6,44.3,51.3,11.6,14.4,11.6,4.8,41.1,41.2
Mitchell Robinson,NYK,17,9.7,65.2,0.84,8.1,3.4,7.4,46,50.4,5.5,19.4,5.5,1.2,38.8,75.5
Jayson Tatum,BOS,46,3.5,37.5,0.85,3,1.2,2.8,43.5,47.3,5.5,14.1,4.3,0,39.9,72.2
OG Anunoby,TOR,27,5.8,45.2,0.89,5.1,2,4.8,41.9,46.5,8.3,10.9,6.4,1.9,40.4,62
Quentin Grimes,NYK,43,3.4,45.8,0.93,3.2,1.3,2.5,50.9,55.1,8.8,21.6,8.8,3.4,42.6,43.7
Malaki Branham,SAS,41,3,41,1.14,3.4,1.2,2.2,53.8,58.8,17.4,12.4,14.9,5,52.1,3.5
Khris Middleton,MIL,40,4.1,43.7,0.85,3.5,1.3,3.5,38.4,44.2,6.7,9.8,6.7,1.2,38,70.4
Shai Gilgeous-Alexander,OKC,49,3.1,24.9,0.91,2.8,1,2.1,47.1,53.4,12.5,22.4,11.8,3.3,41.4,50.4
Max Strus,CLE,47,3.8,30,0.79,3,1,2.7,38.9,42.5,11.2,18.5,11.2,0.6,37.6,84.9
Dyson Daniels,NOP,48,3.4,34.8,0.88,2.9,1.1,2.5,44.6,50.4,7.5,19.3,5.6,1.9,38.5,65.5
Reggie Jackson,DEN,51,2.8,34,0.99,2.8,1,2.2,46.8,53.6,9.1,14,8.4,0.7,44.8,25.9
Kelly Olynyk,UTA,47,2.6,34,1.16,3,1.1,2,52.6,58.9,13.9,9.8,12.3,1.6,53.3,3
Mark Williams,CHA,17,9.5,67.4,0.88,8.4,3.1,7.4,42.4,47.6,8.1,16.1,8.1,1.9,39.1,63.1
Wendell Carter Jr.,ORL,23,7.7,58.6,0.8,6.2,2.3,5.6,41.4,46.5,8.4,20.2,7.9,0.6,37.1,83.3
James Harden,LAC,43,3.7,32.1,0.91,3.3,1.3,2.9,44.4,50.8,5.7,15.8,4.4,1.3,39.9,54.4
Stephen Curry,GSW,43,3,31.8,1.11,3.3,1.3,2.4,54.3,58.6,13.2,11.6,11.6,6.2,51.2,4.6
Scoot Henderson,POR,40,3.7,34.7,0.99,3.6,1.3,2.8,46,50.4,13.7,13,13,4.1,45.2,25.6
Nickeil Alexander-Walker,MIN,49,3.8,40.5,0.78,3,1,2.9,35.9,40.1,11.8,14.4,10.7,2.1,36.4,87.9
Isaiah Jackson,IND,28,5.7,56.9,0.91,5.2,1.8,4,45.1,48.7,14.4,16.3,11.9,1.3,45,53.5
Kawhi Leonard,LAC,44,3.5,35.9,0.93,3.3,1.1,2.6,43,47.8,14.7,15.4,13.5,3.2,42.9,45.3
Peyton Watson,DEN,49,3,38.4,0.97,3,1.1,2.5,45.1,51.6,9.4,10.1,8.7,1.3,44.3,29.9
Luka Doncic,DAL,41,3.4,27.2,1.04,3.5,1.3,2.6,49.1,56.5,11.4,15,9.3,3.6,45.7,14
Toumani Camara,POR,48,3.6,41.1,0.84,3,1.1,2.5,43.8,47.1,12.7,19.7,12.1,2.3,41,73.3
Andrew Wiggins,GSW,42,4.2,41.1,0.83,3.5,1.2,3,40,42.8,15.9,16.5,14.2,3.4,40.3,75.7
Ochai Agbaji,UTA,51,3,40.4,0.95,2.9,1,2.4,41.8,47.1,13,10.4,12.3,2.6,43.5,35.1
Killian Hayes,DET,38,4.3,44.3,0.92,3.9,1.5,3.4,44.6,48.1,8.6,13.5,8,1.8,42.3,48.5
Payton Pritchard,BOS,47,3.3,50.3,0.98,3.2,1.2,2.7,45.7,50.8,8.5,9.8,6.5,1.3,44.4,26.7
Dorian Finney-Smith,BKN,42,4.5,40.2,0.81,3.6,1.5,3.5,41.5,46.6,7.5,15.5,5.9,1.6,37.4,81.7
Kevin Love,MIA,35,4.3,58.8,1,4.3,1.8,3.1,56.9,61.5,7.9,22.5,7.3,2.6,46.4,20.8
Obi Toppin,IND,49,2.8,39.6,1.12,3.1,1.2,2.5,50,54.1,10.9,4.4,10.2,4.4,51.1,4
Tyus Jones,WAS,49,3.5,40.6,0.89,3.1,1.3,2.8,46.3,51.5,7.5,16.2,6.9,2.3,41.6,59.8
Keyonte George,UTA,44,3.4,39.6,1.03,3.5,1.3,2.8,46,53.6,10,10,8.7,2.7,44.7,15.6
Anthony Black,ORL,41,3.7,44.7,1.02,3.8,1.3,2.7,49.5,53.7,16.4,15.1,15.1,3.3,48,18.1
Kentavious Caldwell-Pope,DEN,49,4,40.8,0.8,3.2,1.2,3.1,38.7,44.7,7.7,17,7.7,2.1,34.5,83
Anthony Edwards,MIN,47,3.7,35.3,0.9,3.3,1.2,2.8,43.5,47.7,11.4,15.4,8.6,1.7,41.7,57.4
Buddy Hield,IND,49,3.4,33.2,0.94,3.2,1.2,2.7,44.6,47.7,12,12,10.2,1.8,44.9,40.7
Jaylen Brown,BOS,45,4,39.3,0.87,3.5,1.4,3.4,42.4,46.4,8.8,11,8.3,3.3,40.3,66.6
Cade Cunningham,DET,40,4,33.2,0.99,4,1.5,3.2,45.7,48.4,11.3,8.2,9.4,0.6,47.8,23.7
Vince Williams Jr.,MEM,35,4.3,41.5,1.06,4.5,1.7,3.3,50.9,58.2,11.4,14.8,11.4,4,47,9.7
Cole Anthony,ORL,49,4.1,44.1,0.81,3.3,1.2,3.2,37.6,41.4,13.5,12,11,4,37.5,82.7
Coby White,CHI,50,3.4,26.4,0.94,3.2,1.3,2.7,46.3,52.9,7.6,15.7,6.4,2.3,41.9,41.8
Donte DiVincenzo,NYK,49,3.4,39.9,0.95,3.3,1.2,2.6,45.7,50.8,11.8,14.8,10.7,1.8,43.8,35.8
Tobias Harris,PHI,43,4.4,39.7,0.87,3.8,1.5,3.4,43.2,46.2,10.6,14.9,8.5,3.2,41,67.7
Derrick Jones Jr.,DAL,44,3.8,38.7,0.98,3.7,1.3,3.1,41.5,47.4,13.8,7.8,11.4,2.4,44.3,29.1
Marvin Bagley III,DET,26,6.3,62.1,0.99,6.3,2.5,5.3,46.8,51.8,7.3,9.8,6.1,1.8,45.1,23.5
Andre Drummond,CHI,46,4.5,55.3,0.8,3.6,1.3,3.4,39.5,44.9,7.2,18.4,6.3,1.4,35.7,84.4
Daniel Theis,LAC,35,5.4,61,0.88,4.7,1.7,4.2,41.8,47.9,10.1,14.4,9.6,2.1,39.9,64.2
Jalen Smith,IND,34,4.5,53,1.09,4.9,1.8,3.4,52.6,59.5,13.2,16.4,11.8,5.9,47.4,6.5
Bilal Coulibaly,WAS,47,3.9,40.9,0.9,3.5,1.3,3,41.3,44.8,13,11.4,10.3,1.6,43.2,57.1
Josh Hart,NYK,48,3.5,34.6,0.98,3.5,1.3,2.9,46,50.7,10.6,11.2,10.6,2.4,44.7,28
John Collins,UTA,47,3.4,39.1,1.02,3.5,1.3,2.7,48.8,54.8,11.1,13.6,11.1,1.9,46.3,16.4
Josh Green,DAL,36,4.6,42.4,1.02,4.7,1.8,3.7,47,52.6,9.1,10.9,9.1,1.2,46.1,18.3
Harrison Barnes,SAC,47,3.4,30.2,1.04,3.6,1.5,2.7,56,63.6,4.3,18.5,4.3,0,47.5,12.1
Day'Ron Sharpe,BKN,33,6.2,62.7,0.83,5.2,2,5,39.4,43.9,8.3,11.7,6.8,0.5,38.5,77.1
Keldon Johnson,SAS,46,4.1,39.6,0.91,3.7,1.4,3.3,41.4,45.1,12.8,9.6,12.3,3.7,42.2,52
De'Aaron Fox,SAC,41,4.5,33.6,0.93,4.1,1.7,3.3,50.4,57.4,7.1,21.9,6.6,2.7,41,45.6
Duop Reath,POR,36,5,57.9,0.94,4.7,1.9,4,46.5,50.3,11.1,12.8,10.6,3.9,44.4,38.8
